Symbol,Company Name,Exchange,Sector
TPEX:6188,Quanta Storage Inc.,Taipei Exchange,Technology
TPEX:3363,"FOCI Fiber Optic Communications, Inc.",Taipei Exchange,Technology
TPE:5534,"Chong Hong Construction Co., Ltd.",Taiwan Stock Exchange,Real Estate
TPE:2392,"Cheng Uei Precision Industry Co., Ltd.",Taiwan Stock Exchange,Technology
TPE:2707,Formosa International Hotels Corporation,Taiwan Stock Exchange,Consumer Discretionary
TPE:2363,Silicon Integrated Systems Corp.,Taiwan Stock Exchange,Technology
TPE:8028,Phoenix Silicon International Corporation,Taiwan Stock Exchange,Technology
TPEX:6826,Taiwan Puritic Corp.,Taipei Exchange,Technology
TPE:3583,Scientech Corporation,Taiwan Stock Exchange,Technology
TPE:2359,Solomon Technology Corporation,Taiwan Stock Exchange,Technology
TPEX:5009,Gloria Material Technology Corp.,Taipei Exchange,Materials
TPE:3617,"Cyber Power Systems, Inc.",Taiwan Stock Exchange,Industrials
TPE:2467,C Sun Mfg Ltd.,Taiwan Stock Exchange,Industrials
TPE:8996,"Kaori Heat Treatment Co., Ltd.",Taiwan Stock Exchange,Industrials
TPEX:4979,LuxNet Corporation,Taipei Exchange,Technology
TPE:2247,Pan German Universal Motors Ltd.,Taiwan Stock Exchange,Consumer Discretionary
TPEX:4147,TaiMed Biologics Inc.,Taipei Exchange,Healthcare
TPE:6869,"J&V Energy Technology Co., Ltd.",Taiwan Stock Exchange,Utilities
TPE:2106,Kenda Rubber Industrial Co. Ltd.,Taiwan Stock Exchange,Consumer Discretionary
TPE:6271,"Tong Hsing Electronic Industries, Ltd.",Taiwan Stock Exchange,Technology
TPE:2329,"Orient Semiconductor Electronics, Limited",Taiwan Stock Exchange,Technology
TPE:3014,ITE Tech. Inc,Taiwan Stock Exchange,Technology
TPE:3013,Chenming Electronic Tech. Corp.,Taiwan Stock Exchange,Technology
TPEX:5371,Coretronic Corporation,Taipei Exchange,Technology
TPE:2501,"Cathay Real Estate Development Co.,Ltd.",Taiwan Stock Exchange,Real Estate
TPE:8114,"Posiflex Technology, Inc.",Taiwan Stock Exchange,Industrials
TPEX:5289,Innodisk Corporation,Taipei Exchange,Technology
TPE:6282,AcBel Polytech Inc.,Taiwan Stock Exchange,Industrials
TPEX:3491,"Universal Microwave Technology, Inc.",Taipei Exchange,Technology
TPE:6768,"Sports Gear Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:1440,"Tainan Spinning Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPEX:4728,"Sunmax Biotechnology Co., Ltd.",Taipei Exchange,Healthcare
TPEX:8932,"Wiselink Co., Ltd.",Taipei Exchange,Consumer Discretionary
TPEX:6803,ECOVE Environment Corp.,Taipei Exchange,Industrials
TPE:2014,Chung Hung Steel Corporation,Taiwan Stock Exchange,Materials
